workclass,education,marital_status,occupation,relationship,race,gender,native_country,age,fnlwgt,educational_num,capital_gain,capital_loss,hours_per_week
3,15,2,0,0,1,1,29,50,98350,10,0,0,40
7,11,2,14,0,4,1,38,69,182668,9,0,0,45
3,14,3,9,1,4,1,38,43,208613,15,99999,0,40
0,9,0,9,1,4,1,38,50,307555,13,0,0,60
3,9,2,9,0,4,1,38,47,199058,13,0,0,60
3,9,2,3,0,4,1,38,42,173628,13,0,0,40
3,9,2,3,0,2,1,38,43,403467,13,7688,0,40
3,12,0,3,4,4,0,38,43,115806,14,0,2547,40
4,9,2,3,0,4,1,38,27,120126,13,0,1887,45
3,11,2,0,5,4,0,38,40,226505,9,0,0,46
3,14,2,3,0,4,1,38,47,151584,15,7688,0,60
3,11,2,2,0,4,1,38,42,136419,9,0,0,50
1,9,2,9,0,4,1,38,63,379940,13,0,0,40
3,9,2,2,0,4,1,38,62,208711,13,7688,0,50
6,9,2,10,0,4,1,38,30,361497,13,0,0,72
3,9,4,11,1,4,1,38,29,351871,13,0,0,50
6,10,0,9,1,4,1,38,57,290661,16,0,0,60
3,9,2,2,0,4,1,38,41,221172,13,0,0,40
3,9,2,3,5,4,0,38,36,201519,13,0,0,40
3,9,0,3,1,4,1,38,50,279337,13,0,0,55
7,8,2,14,0,4,1,38,41,27187,11,0,2415,12
3,15,2,2,0,4,1,38,51,143822,10,7298,0,40
3,9,0,9,1,4,1,38,53,171924,13,14344,0,55
3,15,2,2,0,4,1,38,40,119101,10,5178,0,40
1,12,2,9,0,4,1,38,42,55363,14,0,0,55
0,9,2,3,0,4,1,38,52,221532,13,0,0,45
1,12,2,9,5,1,0,35,41,183224,14,0,0,40
3,9,2,3,0,4,1,38,47,33710,13,3103,0,60
3,15,2,10,0,2,1,38,46,358533,10,0,0,40
3,8,2,9,0,4,1,38,30,164190,11,5178,0,52
3,11,2,3,0,4,1,38,38,22245,9,0,0,60
3,11,2,11,0,4,1,38,47,398652,9,0,0,50
3,15,2,0,2,4,0,38,59,268840,10,0,0,16
3,10,2,9,0,4,1,38,59,91384,16,0,0,60
3,15,2,3,0,4,1,38,52,174767,10,0,0,45
4,8,2,11,0,4,1,38,37,126675,11,0,0,60
3,7,2,2,0,4,1,38,51,177727,12,0,0,45
3,15,2,0,0,4,1,38,48,131826,10,0,0,40
3,11,2,13,0,4,1,38,39,211440,9,0,0,55
4,12,2,3,0,4,1,39,30,321990,14,15024,0,60
3,11,2,2,0,4,1,38,50,128478,9,0,0,60
0,15,2,9,0,4,1,38,45,155659,10,0,0,40
3,12,2,9,0,4,1,38,42,280167,14,0,0,40
5,12,2,9,0,4,1,38,41,252986,14,0,0,40
3,1,2,2,0,4,1,38,51,43354,7,0,0,40
5,9,2,3,0,4,1,38,49,263568,13,0,0,60
4,11,6,3,1,4,0,38,67,411007,9,15831,0,40
3,15,2,3,0,4,1,38,26,180246,10,7688,0,40
3,11,2,0,0,4,1,38,38,304651,9,0,0,45
5,12,2,9,5,4,0,38,47,84735,14,0,0,20
3,11,2,2,0,4,1,38,36,326886,9,0,0,40
3,9,2,3,0,2,1,38,44,286750,13,0,1902,40
3,9,2,9,0,4,1,38,44,171424,13,0,0,40
4,15,2,11,0,4,1,38,61,61040,10,7688,0,36
3,8,2,2,0,4,1,38,29,391867,11,0,0,40
3,7,2,3,0,4,1,38,40,94080,12,0,0,40
3,9,2,11,0,4,1,38,37,200374,13,0,1902,40
1,14,2,9,0,4,1,38,34,97723,15,0,0,40
0,9,2,0,0,1,1,29,37,22201,13,7298,0,40
3,15,2,2,0,4,1,38,54,326156,10,0,0,40
3,12,2,3,0,4,1,38,45,216932,14,0,0,40
3,15,2,3,0,4,1,38,69,36956,10,20051,0,50
4,9,2,3,0,4,1,38,57,161662,13,7688,0,60
3,12,2,9,0,4,1,38,35,86648,14,0,1977,45
1,9,2,3,0,4,1,38,51,168539,13,0,0,50
3,12,2,3,0,1,1,23,46,123053,14,0,0,50
6,12,2,3,0,4,1,38,55,200497,14,0,0,45
6,12,2,3,0,4,1,38,43,129298,14,0,0,40
1,12,2,3,0,2,1,38,49,174981,14,0,0,47
1,14,2,9,0,4,1,38,48,328610,15,0,0,45
6,12,2,3,0,4,1,38,38,134069,14,7298,0,60
3,11,2,0,5,4,0,38,35,209214,9,4386,0,35
3,11,2,2,0,4,1,38,41,204410,9,0,1485,44
4,9,2,3,0,4,1,38,59,223215,13,0,1977,50
3,11,2,0,5,4,0,38,43,184625,9,0,0,40
4,11,2,3,0,4,1,38,34,265917,9,0,0,40
1,15,2,0,5,4,0,38,40,42703,10,0,0,40
3,15,2,2,0,4,1,38,45,331643,10,0,0,40
5,9,2,4,0,4,1,38,42,32185,13,0,0,60
3,15,4,11,1,4,1,38,30,197886,10,0,0,45
1,15,2,10,0,4,1,38,50,20795,10,0,0,40
6,10,0,9,4,4,1,38,59,398626,16,25236,0,45
1,9,2,10,0,4,1,38,44,323790,13,0,0,40
3,15,4,3,1,4,0,20,48,160647,10,0,0,40
0,9,2,3,0,4,1,38,49,586657,13,7298,0,40
3,15,2,9,0,4,1,38,42,193882,10,0,0,40
3,12,2,3,0,4,1,38,49,122385,14,0,0,40
3,12,2,3,0,4,1,38,35,49020,14,0,0,60
1,12,4,9,1,4,1,38,35,45607,14,0,0,60
6,9,2,9,0,4,1,38,42,341638,13,0,0,40
5,12,2,9,5,4,0,1,50,127151,14,0,0,40
3,15,2,12,0,2,1,38,52,321959,10,0,0,40
3,8,2,4,0,4,1,38,43,132130,11,0,0,40
3,2,2,13,0,4,1,38,57,222247,8,0,0,40
3,9,0,9,4,4,0,38,45,289230,13,0,0,48
3,15,2,12,0,4,1,38,47,328216,10,7298,0,40
3,8,2,2,0,4,1,38,38,54816,11,0,0,40
3,15,2,11,0,4,1,38,44,358199,10,0,0,45
3,11,5,0,1,4,1,38,34,581071,9,0,0,48
4,15,6,11,1,4,0,38,58,229498,10,0,0,20
1,7,2,10,0,4,1,38,38,252250,12,0,0,56
3,15,2,11,0,4,1,38,47,191277,10,0,0,50
3,12,2,9,0,4,1,38,57,437727,14,0,1977,45
1,12,4,9,1,4,1,38,45,167334,14,0,0,50
3,15,2,3,5,4,0,38,37,182675,10,0,0,45
6,15,2,0,5,1,0,38,45,81853,10,0,0,40
3,11,1,2,0,4,1,38,27,29261,9,0,0,40
3,10,2,9,0,4,1,38,44,257758,16,0,0,40
6,10,2,9,0,4,1,38,44,136546,16,0,1902,40
3,11,2,3,5,4,0,38,38,205493,9,0,0,60
3,12,2,3,0,4,1,38,44,120277,14,0,0,38
3,15,2,13,0,4,1,38,26,193165,10,0,0,52
3,7,2,2,0,4,1,20,32,185027,12,0,1887,40
1,12,2,9,0,4,1,38,50,311551,14,7688,0,50
5,11,2,0,5,4,0,38,43,174090,9,0,0,20
4,11,2,3,0,4,1,38,44,151089,9,0,1887,70
3,15,2,0,5,4,0,38,49,182752,10,0,0,40
5,12,4,9,1,4,1,38,38,129573,14,0,0,40
0,9,2,9,0,4,1,38,51,36186,13,0,0,40
4,9,2,3,0,4,1,38,58,329793,13,0,0,45
3,15,2,6,0,4,1,38,51,192182,10,7298,0,40
3,9,4,7,1,4,1,21,53,104461,13,8614,0,50
1,12,2,9,5,4,0,38,33,183923,14,7688,0,35
3,9,2,9,0,4,1,38,30,129707,13,99999,0,35
3,11,2,13,0,1,1,38,34,69251,9,0,0,40
3,15,2,9,0,4,1,38,46,167515,10,0,1977,50
1,15,2,10,0,4,1,38,46,125892,10,0,0,40
1,12,2,9,5,4,0,38,43,35824,14,0,0,40
3,11,2,13,0,4,1,38,61,198078,9,0,0,40
1,12,2,3,0,4,1,38,40,319271,14,0,0,60
3,2,2,2,0,4,1,39,46,113806,8,7298,0,40
1,12,2,9,0,4,1,38,47,172246,14,0,0,60
0,11,2,0,5,4,0,38,32,164707,9,0,0,40
3,12,2,9,5,4,0,38,46,184169,14,7688,0,35
4,11,2,7,0,4,1,38,45,145290,9,0,0,40
3,10,2,9,0,4,1,38,45,178319,16,7688,0,50
5,14,2,9,0,4,1,38,42,54202,15,0,0,50
3,9,2,3,0,4,1,38,37,220237,13,5178,0,40
3,0,2,7,0,4,1,4,56,195668,6,0,0,35
3,15,2,5,0,4,1,10,45,217654,10,0,0,40
3,9,2,9,0,4,1,38,53,139671,13,0,1902,40
3,9,2,11,0,4,1,38,39,237943,13,0,0,30
0,12,2,3,0,4,1,38,46,213140,14,0,1977,40
5,14,4,9,1,4,1,38,36,125933,15,0,0,55
3,11,2,13,0,2,1,38,36,592930,9,0,0,50
3,12,2,9,0,4,1,38,39,77005,14,99999,0,40
4,11,2,2,0,4,1,38,48,181307,9,0,0,60
3,11,2,2,0,4,1,38,56,314727,9,0,0,35
3,11,6,11,1,4,0,38,66,167711,9,0,0,40
3,11,2,6,0,4,1,38,52,204447,9,4386,0,40
7,15,4,14,1,1,1,34,24,151153,10,99999,0,50
3,11,2,0,0,4,1,38,38,269323,9,0,0,40
3,9,2,7,0,4,1,38,46,120131,13,0,0,30
3,12,2,3,0,4,1,38,48,199058,14,0,0,40
3,11,2,3,0,4,1,38,67,95113,9,0,0,37
3,14,2,9,0,4,1,39,36,247558,15,5178,0,60
3,11,2,11,0,4,1,38,39,355468,9,0,1887,46
5,11,2,2,0,4,1,38,35,153066,9,0,0,60
3,12,2,0,0,4,1,38,45,129336,14,0,0,45
4,14,2,9,0,4,1,38,46,120131,15,99999,0,60
3,15,2,3,0,2,1,38,31,363130,10,0,0,40
3,11,2,0,5,4,0,38,33,34748,9,0,1887,20
3,9,2,9,0,4,1,38,33,150570,13,3103,0,43
3,9,2,9,5,4,0,38,33,106670,13,0,0,40
3,11,0,3,4,4,0,38,35,260578,9,0,0,40
1,8,2,3,0,4,1,38,64,96076,11,0,0,40
5,15,4,9,1,4,1,38,39,230329,10,0,1564,12
1,11,2,9,2,4,0,38,55,99131,9,0,2246,40
6,12,2,9,5,2,0,38,52,125796,14,0,1848,40
3,11,2,5,0,4,1,38,24,117959,9,4386,0,40
3,15,2,0,0,4,1,38,40,198692,10,5178,0,60
3,2,2,2,0,4,1,38,25,162687,8,0,0,40
3,11,2,0,5,4,0,38,48,158924,9,0,0,40
5,11,0,2,1,4,1,38,33,33404,9,0,0,65
3,11,2,2,0,4,1,38,52,168553,9,0,1977,40
3,15,0,11,4,4,1,38,44,121874,10,0,0,55
3,12,2,9,0,4,1,38,30,467108,14,0,0,44
0,15,2,0,0,4,1,38,28,42003,10,0,0,40
3,11,2,13,0,4,1,38,61,180418,9,0,0,40
3,12,2,9,0,4,1,38,33,144949,14,15024,0,40
3,7,2,6,0,4,1,38,50,155594,12,0,0,50
3,11,2,2,0,4,1,38,33,232475,9,0,0,40
1,9,0,10,1,4,1,38,45,140644,13,0,0,40
5,11,2,2,0,4,1,38,47,159726,9,0,0,40
0,9,2,9,0,4,1,38,52,290856,13,0,0,40
1,12,0,9,1,0,0,38,50,220640,14,0,0,50
1,12,2,10,0,4,1,38,37,99935,14,7688,0,50
3,15,2,3,0,4,1,38,38,186359,10,0,0,40
3,15,2,3,0,4,1,38,32,137076,10,15024,0,60
3,1,2,2,1,4,1,38,28,410216,7,0,0,60
3,11,2,13,0,4,1,38,50,237819,9,0,0,40
0,12,2,3,0,4,1,38,42,198316,14,0,0,40
3,14,2,9,0,4,1,38,43,194726,15,15024,0,55
6,9,2,9,0,4,1,38,47,188386,13,0,0,45
3,11,2,2,0,4,1,38,50,89041,9,15024,0,50
3,9,2,2,0,4,1,10,45,88781,13,0,0,40
3,11,2,2,0,1,1,34,57,41762,9,0,0,40
3,9,2,9,5,4,0,10,39,99270,13,0,0,50
3,11,2,2,0,4,1,30,28,160731,9,0,0,40
1,9,2,9,5,4,0,38,29,219906,13,0,0,25
3,9,2,2,0,4,1,38,35,125933,13,0,0,50
6,10,2,9,0,4,1,38,41,309056,16,0,0,50
7,11,2,14,0,4,1,38,60,56248,9,0,1485,70
1,15,2,10,0,3,1,38,42,271521,10,0,0,40
3,9,2,3,0,4,1,38,48,265295,13,0,0,40
3,10,4,9,1,4,1,38,32,196342,16,0,0,40
3,15,2,2,0,2,1,32,55,223594,10,7688,0,40
3,15,2,3,0,4,1,38,36,169469,10,7298,0,40
1,9,2,9,5,2,0,38,26,287233,13,0,0,40
3,12,2,9,0,4,1,38,53,158294,14,7298,0,40
3,15,2,11,0,4,1,38,41,168730,10,0,0,50
3,15,0,3,1,4,0,38,57,175942,10,0,0,50
3,11,2,11,0,4,1,38,46,132912,9,0,0,45
7,15,2,14,0,4,1,38,59,254765,10,0,0,40
3,9,2,3,5,2,0,38,27,55743,13,0,0,45
6,10,0,9,4,4,1,9,47,148171,16,0,0,50
3,11,2,11,0,4,1,38,43,172401,9,0,0,40
3,9,2,9,0,4,1,38,33,193285,13,0,0,38
1,12,2,9,0,4,1,38,60,141637,14,0,0,40
5,9,2,0,5,4,0,38,41,169023,13,7688,0,40
3,11,2,3,0,4,1,38,30,164190,9,0,0,40
1,8,2,10,0,4,1,38,37,249392,11,0,0,40
3,9,2,12,0,4,1,38,32,175856,13,0,1902,40
5,11,4,2,4,4,1,38,27,420054,9,9562,0,50
6,12,2,9,0,2,1,38,44,691903,14,0,0,60
3,12,2,3,0,4,1,38,45,199058,14,7298,0,50
0,9,2,10,0,4,1,38,34,419691,13,7298,0,54
6,10,2,9,0,4,1,38,50,289207,16,0,1902,45
1,2,2,13,0,4,1,26,39,423605,8,0,1848,40
3,8,4,2,1,4,1,38,57,279636,11,0,0,40
3,14,2,9,0,4,1,38,49,81654,15,0,0,60
3,9,2,9,0,4,1,38,41,203761,13,0,0,40
0,11,2,2,0,4,1,38,59,117299,9,0,1887,40
3,11,2,6,0,4,1,38,54,138847,9,0,0,45
3,12,2,3,0,4,1,38,46,273629,14,0,0,40
4,9,2,3,0,4,1,38,28,113870,13,0,0,60
3,9,2,12,0,4,1,38,29,114982,13,0,0,40
5,15,2,4,0,4,1,38,41,57924,10,7688,0,50
5,12,2,3,0,4,1,38,35,202027,14,7688,0,55
3,15,2,13,0,4,1,38,32,180799,10,0,0,60
3,12,4,3,1,4,0,38,36,111499,14,14084,0,40
3,15,2,2,0,4,1,38,34,201122,10,0,0,48
3,11,2,2,0,4,1,38,47,120131,9,0,0,50
3,9,2,3,0,4,1,38,34,117444,13,0,0,65
3,15,2,4,0,4,1,38,24,461678,10,0,0,50
6,8,2,2,0,2,1,38,56,466498,11,0,0,60
3,15,2,2,0,4,1,38,59,530099,10,0,1887,55
3,11,2,13,0,4,1,38,30,202450,9,0,0,65
3,9,2,11,0,4,1,38,35,31964,13,0,0,50
3,11,2,2,0,4,1,38,31,181091,9,0,0,50
3,15,2,7,0,4,1,38,28,200515,10,0,0,35
1,6,2,7,5,4,0,41,40,183096,5,0,0,40
4,15,2,3,0,4,1,38,37,342084,10,0,0,60
3,15,4,2,1,2,1,38,33,238381,10,8614,0,40
3,9,2,3,0,2,1,38,33,141841,13,5178,0,40
5,5,2,4,0,4,1,38,63,147140,4,0,0,60
6,15,2,3,0,4,1,38,46,30219,10,7688,0,38
3,11,4,0,3,4,0,38,39,192251,9,0,0,40
3,9,0,3,1,2,0,38,43,210844,13,0,0,40
5,11,0,3,1,4,0,38,50,155118,9,99999,0,35
3,11,2,3,0,4,1,38,60,191446,9,99999,0,40
3,11,2,3,0,4,1,38,50,27484,9,0,0,50
3,9,2,3,0,4,1,38,39,113481,13,0,0,45
1,9,2,10,0,4,1,38,30,235271,13,0,0,40
3,9,2,2,0,4,1,38,46,122026,13,0,0,44
3,8,2,3,0,4,1,38,40,114537,11,0,0,50
3,9,2,9,0,1,1,39,34,303187,13,0,0,40
3,5,2,4,0,4,1,38,64,391121,4,0,0,40
3,12,4,3,1,4,1,38,42,211450,14,0,0,45
3,15,2,12,0,4,1,38,44,156413,10,0,0,44
3,11,2,11,0,4,1,38,41,116797,9,7298,0,50
1,12,2,3,0,4,1,38,53,204447,14,0,0,43
3,10,2,9,5,4,0,38,45,363677,16,0,1977,30
4,15,2,3,0,4,1,38,38,269318,10,7298,0,40
0,12,2,9,0,1,1,34,42,108183,14,0,1902,40
3,15,2,3,0,2,1,38,56,92444,10,0,0,50
3,12,0,3,4,4,1,38,49,180899,14,0,1755,45
3,9,2,9,0,4,1,38,57,180779,13,7298,0,40
3,9,2,0,0,4,1,38,49,176814,13,5178,0,40
6,10,4,9,2,4,0,38,74,88638,16,0,3683,20
3,9,2,3,0,4,1,38,38,409604,13,15024,0,40
3,9,2,3,0,4,1,38,46,332884,13,7298,0,65
3,9,2,9,0,4,1,38,56,212864,13,0,0,40
3,9,2,3,0,4,1,38,27,66473,13,0,0,40
6,9,2,3,0,4,1,38,43,139734,13,15024,0,40
3,14,2,9,5,4,0,38,52,229983,15,3103,0,30
4,12,0,9,1,4,1,38,63,110890,14,0,0,70
3,11,2,13,0,4,1,38,25,135603,9,0,0,40
4,11,2,3,0,4,1,39,36,216711,9,99999,0,50
4,9,2,0,0,4,1,38,49,246891,13,0,0,40
0,15,5,3,1,4,1,38,37,90881,10,8614,0,55
3,9,2,0,0,4,1,38,53,177916,13,7298,0,40
3,10,2,3,0,4,1,38,47,193047,16,99999,0,50
3,9,4,7,1,4,1,25,48,267912,13,0,0,50
3,15,2,3,0,4,1,38,43,137126,10,0,0,40
5,14,2,9,0,4,1,38,61,176965,15,0,0,50
3,8,2,0,0,4,1,38,37,105813,11,7298,0,40
1,7,2,12,0,4,1,38,41,193524,12,0,0,40
6,15,2,11,0,4,1,38,51,155594,10,0,1887,40
0,12,2,3,0,4,1,38,41,214838,14,0,0,60
0,7,2,2,0,4,1,38,50,221532,12,0,0,40
3,15,2,11,0,4,1,38,48,168216,10,0,0,40
3,14,2,9,0,4,1,38,27,214702,15,0,0,42
6,10,2,9,0,4,1,38,47,54887,16,0,0,40
5,10,4,9,1,4,1,38,37,164526,16,14084,0,45
3,15,2,5,0,4,1,38,28,192384,10,0,0,40
5,14,2,9,0,4,1,38,46,103538,15,0,0,65
3,9,2,2,0,1,1,29,39,191342,13,0,0,40
4,14,2,9,0,4,1,38,44,311357,15,0,0,50
3,12,2,3,0,1,1,29,50,160724,14,7298,0,40
3,11,2,2,0,4,1,38,50,196975,9,0,0,40
3,11,2,3,0,4,1,38,58,27385,9,0,0,60
3,11,2,13,0,4,1,38,36,361888,9,0,0,45
3,15,2,11,0,4,1,38,39,306646,10,3103,0,50
3,7,2,2,0,4,1,38,50,138179,12,0,1902,40
3,9,2,3,0,4,1,38,40,111483,13,7298,0,40
6,7,2,12,0,4,1,38,46,27802,12,0,0,38
3,12,2,0,5,4,0,38,47,121836,14,7688,0,38
3,9,2,2,0,4,1,8,65,194456,13,0,0,40
3,10,2,9,0,4,1,38,41,146908,16,0,0,60
3,11,2,9,0,1,1,34,50,172052,9,0,0,35
0,7,2,0,0,4,1,38,45,98524,12,0,0,40
3,9,2,11,0,4,1,38,33,236396,13,0,1902,55
3,9,2,11,0,4,1,38,50,152810,13,0,0,40
3,11,2,12,0,4,1,38,51,133336,9,0,0,40
3,15,2,7,3,4,0,38,44,279183,10,0,0,40
3,9,2,12,0,4,1,38,40,197462,13,0,0,40
1,7,2,3,0,4,1,38,40,240504,12,0,0,40
4,15,2,11,0,4,1,38,48,125892,10,0,0,38
3,12,0,3,1,4,0,38,46,154430,14,0,0,50
3,7,2,3,0,4,1,38,53,30244,12,15024,0,40
3,12,4,9,1,4,0,38,37,526968,14,0,0,38
3,8,0,13,1,4,1,38,40,79036,11,0,0,50
6,10,2,9,0,4,1,38,69,203072,16,0,0,50
3,8,2,2,0,4,1,38,38,31848,11,0,0,40
3,11,2,9,3,4,1,25,21,548303,9,0,0,40
0,9,2,2,0,4,1,38,35,133935,13,0,0,40
3,11,2,2,0,4,1,38,39,114251,9,0,0,40
3,12,2,3,0,4,1,38,30,340917,14,15024,0,60
3,9,2,12,0,4,1,38,37,241998,13,0,1977,40
4,15,2,3,0,4,1,38,38,125324,10,0,0,80
3,15,2,11,0,4,1,38,56,131608,10,0,0,40
0,9,6,0,1,4,1,38,35,226916,13,0,0,40
3,12,2,3,0,4,1,38,46,337050,14,0,1977,45
3,8,2,2,0,4,1,38,33,164190,11,7298,0,40
3,12,2,3,0,4,1,38,42,203554,14,0,0,60
3,11,2,7,0,4,1,25,48,199590,9,0,0,40
3,9,0,12,4,2,1,39,41,529216,13,7430,0,45
3,9,2,11,0,4,1,38,50,209320,13,0,0,40
4,11,2,3,0,4,1,38,54,206862,9,0,0,36
5,9,2,11,0,4,1,38,59,201263,13,15024,0,55
5,11,6,0,4,4,0,38,56,163212,9,99999,0,40
7,7,2,14,0,4,1,38,61,198686,12,0,0,2
3,15,2,9,0,4,1,38,41,113491,10,0,0,40
3,9,4,2,1,4,1,38,37,48093,13,0,0,90
3,11,2,3,0,1,1,38,45,350440,9,0,0,40
3,15,2,3,0,4,1,38,35,62669,10,0,0,55
3,9,2,9,0,2,1,38,44,157249,13,0,1977,50
4,15,2,0,5,4,0,38,52,49069,10,0,0,40
5,10,2,11,0,4,1,38,67,106143,16,20051,0,40
0,12,2,0,0,4,1,38,34,341051,14,0,0,50
3,11,2,3,0,4,1,38,35,99146,9,0,0,50
3,9,2,3,0,4,1,38,37,117567,13,0,0,60
0,11,2,0,5,4,0,38,39,189632,9,0,0,40
6,10,2,9,0,4,1,38,46,27243,16,7688,0,45
4,15,2,3,0,4,1,38,48,213140,10,0,0,40
3,11,4,0,3,1,1,39,26,153078,9,0,0,80
3,9,2,7,0,4,1,38,29,39484,13,7298,0,42
3,8,2,3,0,4,1,38,45,84298,11,0,1977,50
3,11,2,6,0,2,1,10,43,269015,9,0,0,40
0,9,2,3,0,4,1,38,49,125892,13,0,0,40
5,0,2,2,0,4,1,38,53,118793,6,0,0,50
5,14,2,9,0,4,1,38,52,123011,15,0,0,50
3,14,2,9,0,4,1,38,44,116825,15,15024,0,80
3,0,2,2,0,4,1,38,50,165050,6,0,0,40
4,12,2,9,5,4,0,38,39,202937,14,0,0,40
5,14,2,9,0,4,1,38,57,103948,15,0,0,30
7,7,2,14,5,4,0,38,79,100881,12,0,0,2
4,9,2,3,0,4,1,38,44,212760,13,0,0,60
3,6,2,5,0,4,1,38,58,214502,5,0,0,50
3,11,2,2,0,4,1,38,41,69333,9,0,0,45
3,11,2,11,0,4,1,38,28,190060,9,0,0,40
7,15,2,14,0,4,1,38,71,144872,10,6514,0,40
5,15,4,2,1,4,1,38,40,171615,10,0,0,35
3,12,4,9,3,4,1,38,35,116541,14,0,0,44
3,11,2,6,5,4,0,38,42,184837,9,7298,0,40
7,15,2,14,0,4,1,38,49,228372,10,0,0,20
6,9,2,3,0,4,1,38,35,89040,13,0,0,40
5,9,4,9,1,4,1,38,28,398918,13,0,0,50
1,9,2,10,0,4,1,38,46,215895,13,0,0,40
6,15,2,0,0,4,1,38,50,24647,10,0,0,40
1,12,4,3,2,4,0,38,67,103315,14,15831,0,72
3,9,2,9,0,4,1,38,34,737315,13,0,0,40
3,9,2,3,0,4,1,38,60,198170,13,0,0,45
3,9,2,2,0,4,1,38,44,196545,13,7298,0,40
3,12,2,9,0,4,1,7,48,174386,14,0,0,40
3,12,2,11,0,4,1,38,51,169112,14,0,0,40
3,12,2,9,0,4,1,38,52,74024,14,0,0,45
1,12,2,3,0,4,1,38,43,33331,14,0,0,40
3,7,2,6,0,4,1,41,66,142624,12,5556,0,40
1,9,2,9,0,4,1,38,42,174575,13,5178,0,40
1,9,2,9,5,4,0,38,51,201560,13,0,0,40
1,12,2,9,5,4,0,38,50,168672,14,0,1902,40
0,14,2,9,0,4,1,38,34,149368,15,0,0,40
1,12,2,3,0,4,1,38,53,202733,14,7688,0,70
5,12,0,9,1,4,1,38,54,71344,14,0,0,50
3,11,2,2,0,4,1,38,43,149909,9,0,0,42
3,11,2,3,0,4,1,38,39,316211,9,0,0,60
3,9,2,9,5,4,0,38,32,127610,13,0,1902,32
1,11,2,2,0,2,1,38,45,556652,9,0,0,40
3,15,2,9,0,4,1,38,43,347653,10,0,0,48
3,8,2,2,0,4,1,38,37,167735,11,0,1887,40
3,9,4,9,1,4,1,38,41,350387,13,0,0,40
3,11,2,5,0,4,1,38,55,105582,9,3103,0,40
5,14,2,9,0,4,1,38,35,350247,15,0,0,50
3,6,4,2,1,4,1,39,28,150025,5,0,0,50
3,9,2,9,0,4,1,38,37,107737,13,0,0,55
3,9,2,9,0,4,1,38,43,115562,13,0,0,42
1,12,2,9,5,4,0,38,36,95855,14,0,0,60
3,9,2,11,0,4,1,38,54,391016,13,0,0,40
0,9,2,0,0,4,1,38,36,51089,13,0,0,50
4,9,2,3,0,4,1,38,78,188044,13,0,2392,40
3,9,2,3,0,4,1,38,77,117898,13,0,0,50
5,11,2,2,0,4,1,38,39,187693,9,0,0,72
3,8,2,9,0,4,1,38,34,208043,11,7298,0,45
3,15,2,11,0,4,1,38,40,176716,10,0,0,40
3,9,2,11,0,4,1,38,38,243872,13,0,0,70
3,9,2,3,0,4,1,38,43,145441,13,0,0,50
3,9,4,7,1,1,0,23,53,83434,13,0,0,21
0,12,2,9,0,4,1,38,40,280167,14,0,0,40
3,11,2,12,0,2,1,37,57,169329,9,0,1887,40
1,9,2,9,5,4,0,38,25,167835,13,0,0,38
1,9,2,9,0,4,1,38,41,47902,13,0,0,45
6,11,2,2,0,4,1,38,33,332379,9,0,0,40
3,9,2,3,0,4,1,38,38,192337,13,7688,0,40
5,15,2,2,0,4,1,38,33,334744,10,0,0,50
3,11,2,9,0,4,1,38,41,287306,9,0,1902,40
3,11,2,6,0,4,1,38,43,96249,9,0,0,42
3,15,2,11,0,4,1,38,32,188246,10,0,0,40
3,12,2,9,0,4,1,38,41,101593,14,15024,0,50
3,9,2,3,0,4,1,38,36,269722,13,0,0,55
3,11,2,3,0,4,1,38,53,233165,9,0,0,60
3,15,2,11,0,4,1,38,46,369538,10,0,0,40
5,14,2,9,0,4,1,38,34,108247,15,0,0,55
3,9,2,3,0,4,1,38,37,91711,13,0,0,60
3,12,4,3,1,4,0,38,32,252752,14,13550,0,60
3,11,2,6,0,4,1,38,44,214838,9,0,0,45
3,15,2,0,0,4,1,38,41,154076,10,0,0,50
3,15,2,9,0,4,1,30,55,170287,10,0,0,40
3,9,2,11,0,4,1,38,60,145995,13,0,0,40
3,15,2,6,0,4,1,38,45,88500,10,0,0,44
3,9,2,9,0,4,1,38,46,243743,13,0,0,40
3,15,2,0,5,4,0,38,49,255559,10,0,0,40
3,15,2,11,0,4,1,38,41,47902,10,0,0,35
3,15,2,9,0,4,1,38,40,255675,10,0,0,40
3,1,2,2,0,4,1,38,38,76878,7,5178,0,40
3,7,2,0,0,4,1,38,36,163237,12,0,0,40
3,9,2,9,0,4,1,38,56,208451,13,0,0,40
3,11,2,6,5,4,0,38,33,117779,9,0,0,46
5,11,2,4,0,4,1,38,36,129150,9,0,0,50
1,15,2,10,0,4,1,38,34,226443,10,0,0,40
3,7,2,6,0,4,1,38,26,97153,12,5178,0,40
3,9,4,3,1,4,1,38,49,188694,13,0,0,40
3,11,2,10,0,4,1,38,71,187493,9,0,0,40
3,15,2,3,5,4,0,38,51,34361,10,0,0,20
3,0,2,6,0,4,1,38,38,170174,6,0,0,40
3,11,2,3,0,4,1,38,54,167770,9,0,1902,55
7,12,2,14,5,2,0,38,38,70282,14,15024,0,2
3,9,0,9,4,4,1,38,42,259757,13,0,653,50
7,9,2,14,0,4,1,38,63,46907,13,0,0,8
4,9,2,11,0,4,1,38,54,383365,13,0,0,70
3,9,2,9,0,4,1,38,57,211804,13,3103,0,50
5,15,2,3,0,4,1,38,27,208577,10,0,0,45
3,9,4,3,1,4,1,38,42,222884,13,0,0,55
3,9,2,9,0,4,1,38,47,131002,13,0,0,50
